Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Phoenix Suns,Golden State Warriors,0021600036,100,0.0,0.456,0.205,0.661,40.3,16.6,15.6,8.1,2.8,-10.4,96.7,107.1,0.518,106,0.5,0.477,0.262,0.826,40.0,26.7,14.3,9.0,3.8,-10.0,105.7,116.3,0.566,0,10/30/2016
LA Clippers,Utah Jazz,0021600035,88,1.0,0.407,0.276,0.696,47.5,11.9,7.9,9.9,4.0,7.9,112.9,103.9,0.512,75,0.5,0.452,0.286,0.786,42.9,18.1,15.4,7.1,6.6,-1.1,109.9,109.2,0.551,1,10/30/2016
Houston Rockets,Dallas Mavericks,0021600041,93,0.5,0.494,0.361,0.759,41.0,25.6,17.4,8.2,1.0,1.0,112.8,111.8,0.606,92,0.0,0.435,0.338,0.786,39.7,18.7,12.0,9.1,4.8,-8.1,104.8,112.4,0.541,1,10/30/2016
Miami Heat,San Antonio Spurs,0021600037,99,0.5,0.432,0.36,0.639,54.2,24.0,16.7,3.6,5.7,3.1,103.6,101.0,0.5,106,1.0,0.454,0.424,0.855,51.1,24.3,12.0,10.2,6.3,19.7,115.8,94.8,0.561,0,10/30/2016
Detroit Pistons,Milwaukee Bucks,0021600038,98,0.5,0.464,0.268,0.786,48.7,23.0,13.6,8.4,2.1,4.2,104.2,99.5,0.52,83,0.5,0.444,0.289,0.795,45.9,24.5,11.2,9.2,5.1,-4.6,105.1,109.1,0.517,1,10/30/2016
Memphis Grizzlies,Washington Wizards,0021600039,112,0.5,0.44,0.408,0.755,44.7,20.0,13.2,4.7,6.8,-1.6,108.4,111.2,0.544,103,0.0,0.426,0.3,0.722,39.2,24.5,18.6,13.7,3.9,-14.7,97.1,110.7,0.486,1,10/30/2016
Oklahoma City Thunder,Los Angeles Lakers,0021600040,113,1.0,0.416,0.256,0.734,51.4,15.0,15.0,8.4,2.8,4.2,100.9,96.7,0.495,96,0.5,0.445,0.362,0.791,42.3,19.1,17.0,8.2,5.7,-0.5,107.7,109.4,0.544,1,10/30/2016
Brooklyn Nets,Chicago Bulls,0021600043,88,0.333,0.44,0.324,0.824,46.1,21.2,16.3,8.5,4.2,0.7,107.2,106.2,0.55,118,1.0,0.455,0.435,0.804,52.8,30.6,12.4,6.7,3.6,11.9,115.5,104.2,0.556,0,10/31/2016
LA Clippers,Phoenix Suns,0021600045,116,1.0,0.408,0.25,0.697,50.5,15.1,10.9,9.4,4.2,10.9,105.2,93.8,0.497,98,0.0,0.441,0.254,0.679,43.1,17.3,14.4,8.6,3.8,-8.9,97.1,106.4,0.51,1,10/31/2016
Atlanta Hawks,Sacramento Kings,0021600044,106,1.0,0.497,0.37,0.707,48.5,28.9,16.2,11.8,6.9,23.0,106.9,84.7,0.571,95,0.667,0.461,0.313,0.787,40.0,25.0,15.4,6.4,3.6,5.0,111.8,107.9,0.559,1,10/31/2016
Toronto Raptors,Denver Nuggets,0021600042,105,0.5,0.432,0.206,0.872,52.3,14.9,15.4,8.7,1.5,7.7,102.6,95.4,0.508,102,0.5,0.41,0.298,0.778,52.7,16.4,18.6,7.5,4.0,1.3,97.3,96.4,0.512,1,10/31/2016
Philadelphia 76ers,Orlando Magic,0021600046,101,0.0,0.39,0.286,0.725,41.0,18.5,17.0,7.0,7.5,-19.0,84.5,103.0,0.465,103,0.0,0.392,0.306,0.682,48.8,21.4,14.4,6.7,4.2,-15.4,97.2,112.2,0.466,0,11/01/2016
San Antonio Spurs,Utah Jazz,0021600053,91,1.0,0.453,0.452,0.853,50.0,23.5,13.0,8.7,6.1,16.7,115.1,96.9,0.562,106,0.333,0.435,0.309,0.783,44.3,18.7,16.8,7.7,5.1,-5.5,100.7,105.1,0.528,0,11/01/2016
Cleveland Cavaliers,Houston Rockets,0021600047,128,1.0,0.437,0.346,0.732,44.6,23.1,14.3,9.5,4.8,12.9,107.5,94.2,0.541,120,0.667,0.468,0.359,0.734,43.9,22.8,17.6,7.3,2.1,1.0,108.3,107.6,0.576,1,11/01/2016
Miami Heat,Sacramento Kings,0021600049,108,0.333,0.441,0.357,0.661,48.6,22.6,15.3,4.9,5.9,-0.3,103.5,104.9,0.513,96,0.5,0.465,0.344,0.769,40.1,25.7,16.6,7.5,4.3,0.8,109.1,109.5,0.561,1,11/01/2016
Detroit Pistons,New York Knicks,0021600050,102,0.667,0.457,0.262,0.771,53.0,23.5,14.7,8.4,2.8,8.1,104.2,95.8,0.515,89,0.5,0.442,0.313,0.678,41.9,20.7,15.7,5.1,5.1,-11.1,100.5,111.6,0.527,1,11/01/2016
Portland Trail Blazers,Golden State Warriors,0021600054,104,0.667,0.477,0.391,0.813,41.1,20.4,13.9,6.1,4.9,1.0,108.1,107.8,0.574,127,0.667,0.459,0.267,0.835,40.8,26.7,14.8,8.0,4.2,-4.8,105.5,110.3,0.558,0,11/01/2016
Indiana Pacers,Los Angeles Lakers,0021600048,115,0.333,0.455,0.393,0.746,43.1,27.7,13.5,8.4,6.1,-5.5,104.5,110.0,0.53,108,0.333,0.431,0.311,0.791,40.9,18.9,18.3,10.3,4.3,-6.0,101.3,108.8,0.527,1,11/01/2016
Minnesota Timberwolves,Memphis Grizzlies,0021600052,116,0.0,0.468,0.325,0.7,45.3,21.8,14.0,6.7,5.6,-3.9,112.3,113.7,0.551,80,0.667,0.441,0.438,0.747,45.5,21.4,13.4,6.2,5.2,2.1,109.7,109.1,0.551,1,11/01/2016
New Orleans Pelicans,Milwaukee Bucks,0021600051,113,0.0,0.421,0.19,0.766,40.6,23.6,11.5,9.6,4.8,-10.2,94.2,104.8,0.482,117,0.333,0.427,0.273,0.793,44.8,24.1,11.7,9.7,4.8,-8.3,99.7,107.6,0.494,0,11/01/2016
New York Knicks,Houston Rockets,0021600058,99,0.333,0.43,0.314,0.703,42.9,20.1,14.6,5.4,6.5,-11.9,98.0,110.2,0.511,118,0.5,0.471,0.368,0.721,41.3,24.9,15.1,6.8,2.1,-1.3,112.5,113.8,0.581,0,11/02/2016
Phoenix Suns,Portland Trail Blazers,0021600063,118,0.0,0.435,0.268,0.696,42.5,17.3,15.7,9.0,2.9,-10.9,95.5,106.7,0.508,115,0.5,0.465,0.38,0.802,38.4,20.8,14.7,7.5,4.6,-4.8,105.8,110.9,0.567,1,11/02/2016
Brooklyn Nets,Detroit Pistons,0021600057,109,0.25,0.415,0.289,0.82,45.5,19.3,15.9,9.3,3.9,-6.8,101.7,108.6,0.516,101,0.75,0.458,0.324,0.71,52.4,22.6,13.9,8.2,3.4,9.5,105.0,95.0,0.516,1,11/02/2016
Boston Celtics,Chicago Bulls,0021600061,107,0.667,0.508,0.395,0.695,42.4,28.1,14.9,7.8,7.1,1.7,110.2,108.5,0.598,100,1.0,0.472,0.425,0.841,54.2,28.8,14.9,7.5,5.4,18.0,115.6,97.6,0.573,1,11/02/2016
LA Clippers,Oklahoma City Thunder,0021600064,83,1.0,0.437,0.278,0.731,47.0,16.7,12.3,8.7,4.0,13.0,106.0,92.7,0.53,85,1.0,0.435,0.29,0.753,48.6,19.1,16.3,10.3,3.8,8.2,103.1,94.4,0.513,0,11/02/2016
Utah Jazz,Dallas Mavericks,0021600062,97,0.5,0.451,0.364,0.793,44.1,20.1,15.7,7.2,6.1,0.0,105.0,103.8,0.553,81,0.0,0.415,0.343,0.806,41.7,18.5,12.6,8.9,4.3,-6.0,103.0,108.2,0.523,1,11/02/2016
Atlanta Hawks,Los Angeles Lakers,0021600059,116,1.0,0.472,0.368,0.659,47.8,27.9,15.5,11.8,6.7,19.5,109.1,89.9,0.557,123,0.25,0.436,0.288,0.815,41.3,17.6,18.6,9.7,3.7,-6.2,102.2,109.0,0.53,0,11/02/2016
Charlotte Hornets,Philadelphia 76ers,0021600056,109,0.667,0.412,0.299,0.802,48.3,24.1,9.4,8.0,8.7,3.8,105.6,102.8,0.511,93,0.0,0.424,0.339,0.732,42.3,22.2,17.1,6.5,7.8,-13.7,92.2,105.4,0.501,1,11/02/2016
Washington Wizards,Toronto Raptors,0021600055,103,0.0,0.433,0.244,0.814,40.0,22.0,16.5,11.0,4.0,-12.0,101.0,111.3,0.508,113,0.667,0.443,0.22,0.833,50.5,15.7,13.2,8.4,4.2,6.3,106.3,100.3,0.516,0,11/02/2016
Memphis Grizzlies,New Orleans Pelicans,0021600060,89,0.5,0.422,0.375,0.75,42.2,18.5,15.4,9.0,4.9,-7.7,102.3,111.5,0.529,83,0.0,0.425,0.236,0.771,40.6,23.3,11.8,10.3,4.8,-8.7,98.1,107.0,0.502,1,11/02/2016
Golden State Warriors,Oklahoma City Thunder,0021600069,122,0.75,0.486,0.293,0.814,41.2,28.5,14.9,9.4,4.1,1.9,109.1,107.5,0.579,96,1.0,0.428,0.281,0.723,49.3,17.9,17.6,9.8,3.8,6.7,98.6,91.5,0.501,1,11/03/2016
Orlando Magic,Sacramento Kings,0021600065,102,0.25,0.407,0.289,0.699,47.1,23.8,13.5,6.9,4.8,-11.1,100.5,111.3,0.478,94,0.4,0.447,0.319,0.785,42.4,22.5,16.1,6.7,4.2,-1.9,105.2,108.5,0.543,1,11/03/2016
Cleveland Cavaliers,Boston Celtics,0021600068,128,1.0,0.456,0.382,0.765,45.3,23.0,13.6,8.2,4.1,11.8,113.6,101.8,0.571,122,0.75,0.498,0.407,0.684,41.7,28.2,14.2,8.4,6.4,3.1,109.9,107.1,0.589,1,11/03/2016
Milwaukee Bucks,Indiana Pacers,0021600066,125,0.5,0.441,0.287,0.823,45.5,25.4,12.7,9.4,4.8,-5.1,103.3,108.1,0.517,107,0.5,0.459,0.382,0.761,42.5,25.2,14.2,8.7,6.5,-2.4,105.8,108.7,0.541,1,11/03/2016
Minnesota Timberwolves,Denver Nuggets,0021600067,99,0.333,0.496,0.417,0.723,47.3,24.5,16.6,7.9,5.4,10.5,114.4,102.1,0.586,102,0.333,0.409,0.333,0.776,51.9,16.0,15.7,6.0,5.7,0.0,101.3,101.6,0.518,0,11/03/2016
Los Angeles Lakers,Golden State Warriors,0021600078,117,0.4,0.456,0.307,0.83,41.2,18.7,17.8,9.9,4.7,-3.6,105.7,109.9,0.549,97,0.8,0.492,0.329,0.811,42.3,28.3,15.1,9.3,6.0,6.6,112.0,105.4,0.588,1,11/04/2016
Chicago Bulls,New York Knicks,0021600073,104,0.75,0.463,0.409,0.81,53.3,27.0,16.1,7.4,5.9,11.7,112.5,100.5,0.563,117,0.25,0.431,0.333,0.697,40.5,19.5,14.9,6.6,6.3,-13.7,98.0,112.5,0.513,0,11/04/2016
Brooklyn Nets,Charlotte Hornets,0021600072,95,0.4,0.436,0.32,0.821,45.5,20.9,16.5,9.4,3.7,-3.9,103.3,107.3,0.539,99,0.75,0.431,0.324,0.776,47.6,24.6,11.0,8.1,7.3,7.1,107.6,101.3,0.532,0,11/04/2016
Utah Jazz,San Antonio Spurs,0021600077,86,0.6,0.452,0.387,0.743,44.6,20.2,15.3,7.1,5.5,3.5,106.0,101.5,0.552,100,0.8,0.45,0.423,0.862,47.5,23.0,12.6,8.3,6.0,10.2,112.2,100.8,0.557,0,11/04/2016
Dallas Mavericks,Portland Trail Blazers,0021600076,95,0.0,0.418,0.328,0.806,41.5,19.0,13.1,7.9,4.4,-8.7,100.5,108.7,0.518,105,0.4,0.454,0.376,0.821,40.2,21.1,14.4,7.4,5.1,-4.4,104.9,109.7,0.557,0,11/04/2016
Toronto Raptors,Miami Heat,0021600071,96,0.75,0.469,0.28,0.794,45.7,17.1,13.2,10.4,3.6,7.3,108.6,102.1,0.545,87,0.5,0.438,0.384,0.681,47.3,22.8,15.6,6.1,6.6,2.8,103.8,101.3,0.522,1,11/04/2016
Washington Wizards,Atlanta Hawks,0021600070,95,0.0,0.476,0.255,0.761,39.2,22.0,18.2,10.1,4.4,-11.5,103.0,112.6,0.542,92,0.75,0.475,0.361,0.692,44.9,28.3,16.0,11.3,5.3,12.8,110.3,97.5,0.566,1,11/04/2016
Memphis Grizzlies,LA Clippers,0021600074,88,0.6,0.407,0.359,0.75,44.0,18.7,16.3,9.6,4.9,-4.9,99.2,105.1,0.508,99,0.75,0.425,0.287,0.689,45.4,18.0,14.0,9.7,4.2,9.2,100.0,90.5,0.508,0,11/04/2016
New Orleans Pelicans,Phoenix Suns,0021600075,111,0.0,0.415,0.26,0.769,40.9,22.0,13.7,9.8,5.6,-8.1,94.8,103.1,0.497,112,0.2,0.433,0.276,0.724,44.7,16.5,14.6,9.0,3.2,-8.1,97.6,105.6,0.508,0,11/04/2016
Philadelphia 76ers,Cleveland Cavaliers,0021600080,101,0.0,0.417,0.33,0.761,41.4,22.6,17.7,6.9,6.4,-14.4,93.3,107.4,0.501,102,1.0,0.463,0.388,0.791,44.5,23.2,12.4,7.7,4.5,10.6,116.3,105.9,0.585,0,11/05/2016
San Antonio Spurs,LA Clippers,0021600086,92,0.833,0.449,0.403,0.869,48.4,22.2,12.5,8.5,6.4,11.0,111.4,99.5,0.554,116,0.8,0.415,0.289,0.716,46.0,18.3,13.7,11.2,4.6,9.6,100.4,90.8,0.506,0,11/05/2016
Orlando Magic,Washington Wizards,0021600081,88,0.4,0.416,0.299,0.698,47.4,24.4,13.9,6.6,4.7,-7.3,103.0,110.0,0.49,86,0.25,0.455,0.253,0.775,40.4,19.5,18.2,9.2,4.0,-7.7,99.8,106.4,0.531,1,11/05/2016
Detroit Pistons,Denver Nuggets,0021600082,103,0.6,0.45,0.333,0.744,49.5,22.3,13.8,8.8,4.0,5.8,104.4,98.1,0.517,86,0.5,0.426,0.319,0.765,49.9,17.9,17.2,6.9,4.8,0.7,101.2,101.2,0.526,1,11/05/2016
Milwaukee Bucks,Sacramento Kings,0021600085,117,0.6,0.466,0.325,0.816,44.4,26.6,14.3,9.5,5.0,-0.4,107.1,107.2,0.547,91,0.333,0.452,0.328,0.77,42.5,22.0,16.0,7.0,3.7,-3.0,105.1,109.2,0.542,1,11/05/2016
Indiana Pacers,Chicago Bulls,0021600083,111,0.4,0.461,0.393,0.765,40.3,25.8,15.4,9.6,6.0,-5.4,105.4,111.2,0.548,94,0.6,0.458,0.397,0.811,52.1,25.1,15.8,6.8,5.6,6.8,113.1,105.6,0.559,1,11/05/2016
Atlanta Hawks,Houston Rockets,0021600084,112,0.6,0.457,0.331,0.68,44.9,26.8,16.3,11.3,4.8,9.5,105.8,96.0,0.546,97,0.6,0.471,0.369,0.718,44.0,25.0,16.1,7.9,3.3,2.9,113.8,110.5,0.582,1,11/05/2016
Oklahoma City Thunder,Minnesota Timberwolves,0021600079,112,0.8,0.423,0.302,0.69,47.8,18.3,17.3,9.4,4.2,0.4,98.3,97.7,0.497,92,0.25,0.469,0.415,0.741,46.3,23.4,16.5,8.0,5.1,6.9,110.6,101.8,0.563,1,11/05/2016
Los Angeles Lakers,Phoenix Suns,0021600092,119,0.5,0.459,0.3,0.842,42.6,19.8,17.4,9.7,4.8,0.3,107.0,107.2,0.551,108,0.333,0.433,0.287,0.746,46.3,16.5,14.7,8.6,3.0,-6.6,98.6,105.5,0.512,1,11/06/2016
New York Knicks,Utah Jazz,0021600087,109,0.4,0.449,0.351,0.708,41.1,22.4,13.1,6.8,5.5,-8.4,103.5,113.1,0.53,114,0.5,0.438,0.393,0.723,44.7,19.5,14.9,7.2,5.3,0.4,103.7,102.6,0.539,0,11/06/2016
Boston Celtics,Denver Nuggets,0021600091,107,0.6,0.494,0.393,0.724,41.2,27.6,13.0,7.5,6.3,1.2,112.4,111.2,0.587,123,0.4,0.405,0.31,0.776,49.8,17.4,17.1,7.2,4.3,-2.7,98.8,102.1,0.504,0,11/06/2016
Dallas Mavericks,Milwaukee Bucks,0021600090,86,0.0,0.416,0.333,0.815,42.2,18.9,13.1,7.4,4.1,-9.0,99.8,108.8,0.518,75,0.667,0.471,0.347,0.82,46.4,27.2,15.0,10.0,6.0,4.1,110.2,105.6,0.56,1,11/06/2016
Toronto Raptors,Sacramento Kings,0021600089,91,0.8,0.464,0.27,0.809,47.2,16.7,14.0,9.8,4.0,7.7,107.3,100.2,0.54,96,0.286,0.443,0.333,0.772,41.9,22.9,16.0,7.2,3.6,-6.5,103.9,111.8,0.535,0,11/06/2016
Memphis Grizzlies,Portland Trail Blazers,0021600088,94,0.5,0.4,0.357,0.753,45.0,20.1,16.9,8.7,5.6,-6.0,98.0,104.6,0.502,100,0.5,0.453,0.378,0.818,40.8,21.2,14.4,7.7,4.8,-2.1,105.6,107.7,0.56,0,11/06/2016
Philadelphia 76ers,Utah Jazz,0021600093,84,0.0,0.426,0.341,0.735,42.0,22.2,17.5,7.3,6.9,-11.6,94.5,105.9,0.51,109,0.571,0.448,0.383,0.75,43.5,19.9,14.4,7.1,5.2,1.1,106.4,104.8,0.552,0,11/07/2016
Golden State Warriors,New Orleans Pelicans,0021600099,116,0.667,0.486,0.298,0.796,41.7,27.8,15.9,9.9,5.5,2.3,109.1,106.8,0.576,106,0.0,0.422,0.275,0.725,40.9,22.8,12.8,9.3,6.7,-6.9,96.5,103.2,0.501,1,11/07/2016
Chicago Bulls,Orlando Magic,0021600096,112,0.5,0.454,0.388,0.809,50.9,24.1,16.4,7.2,5.6,2.8,111.7,108.3,0.553,80,0.5,0.413,0.303,0.684,47.7,24.3,13.3,6.3,5.0,-5.8,102.7,108.3,0.49,1,11/07/2016
LA Clippers,Detroit Pistons,0021600098,114,0.833,0.433,0.306,0.734,45.5,19.4,13.0,10.8,4.9,12.1,103.9,91.6,0.521,82,0.667,0.455,0.336,0.741,49.3,22.4,13.9,8.9,4.9,7.8,104.7,96.5,0.522,1,11/07/2016
Charlotte Hornets,Indiana Pacers,0021600095,122,0.8,0.428,0.326,0.763,47.8,24.4,12.0,7.9,6.4,6.4,105.6,99.6,0.528,100,0.5,0.473,0.406,0.748,40.2,26.4,15.1,9.5,6.6,-1.8,108.0,110.2,0.557,1,11/07/2016
Washington Wizards,Houston Rockets,0021600094,106,0.2,0.443,0.272,0.765,43.2,18.2,17.2,8.4,4.3,-6.8,99.6,105.5,0.517,114,0.5,0.465,0.363,0.729,43.5,24.3,17.7,8.0,3.9,-0.2,110.2,109.8,0.574,0,11/07/2016
Oklahoma City Thunder,Miami Heat,0021600097,97,0.833,0.439,0.318,0.68,47.0,19.3,16.6,9.4,5.0,3.6,101.1,97.4,0.51,85,0.4,0.428,0.37,0.679,47.0,22.3,15.3,7.0,6.4,0.4,101.6,101.4,0.51,1,11/07/2016
Los Angeles Lakers,Dallas Mavericks,0021600104,97,0.571,0.458,0.316,0.827,43.6,19.9,17.4,9.3,4.7,1.8,107.5,106.5,0.553,109,0.167,0.409,0.315,0.827,42.9,18.0,13.6,8.2,3.7,-5.6,97.4,102.9,0.508,0,11/08/2016
Brooklyn Nets,Minnesota Timberwolves,0021600101,119,0.333,0.431,0.307,0.811,45.4,20.7,16.4,9.8,3.8,-3.9,101.6,105.7,0.532,110,0.2,0.453,0.376,0.745,45.6,21.2,16.7,7.8,5.7,1.3,107.6,104.8,0.545,1,11/08/2016
Cleveland Cavaliers,Atlanta Hawks,0021600100,106,1.0,0.453,0.385,0.79,45.1,23.1,13.0,8.1,4.5,8.9,113.5,104.7,0.573,110,0.667,0.469,0.34,0.667,44.4,27.0,16.8,12.2,4.9,10.4,105.9,95.6,0.552,0,11/08/2016
Portland Trail Blazers,Phoenix Suns,0021600103,124,0.571,0.453,0.385,0.818,40.5,21.0,14.6,7.7,4.9,-1.0,105.6,106.8,0.565,121,0.286,0.434,0.289,0.751,45.1,16.9,15.0,8.4,2.8,-7.1,99.1,106.2,0.514,1,11/08/2016
Sacramento Kings,New Orleans Pelicans,0021600105,102,0.375,0.442,0.331,0.767,43.2,23.0,15.6,6.9,3.9,-5.1,104.4,110.6,0.533,94,0.0,0.431,0.282,0.733,41.2,23.2,13.8,9.1,5.9,-7.3,97.8,104.7,0.511,1,11/08/2016
Memphis Grizzlies,Denver Nuggets,0021600102,108,0.429,0.398,0.339,0.764,45.3,19.6,16.5,8.8,5.6,-6.0,98.4,104.7,0.501,107,0.5,0.424,0.338,0.776,49.2,18.0,17.2,7.1,4.5,0.3,102.4,102.6,0.524,1,11/08/2016
Golden State Warriors,Dallas Mavericks,0021600116,116,0.714,0.488,0.324,0.799,41.1,28.8,15.7,10.4,5.3,3.3,109.7,106.7,0.58,95,0.286,0.425,0.327,0.832,42.5,19.1,13.4,8.7,3.8,-3.1,100.3,103.4,0.523,1,11/09/2016
San Antonio Spurs,Houston Rockets,0021600114,99,0.714,0.443,0.403,0.871,47.4,21.9,12.9,8.1,6.2,5.8,109.1,102.7,0.552,101,0.571,0.472,0.378,0.741,42.7,24.9,17.8,7.7,4.4,1.0,111.1,109.6,0.585,0,11/09/2016
New York Knicks,Brooklyn Nets,0021600106,110,0.333,0.458,0.359,0.734,41.3,21.9,13.3,7.1,5.5,-7.9,105.9,114.6,0.54,96,0.429,0.446,0.315,0.824,44.8,20.4,16.9,9.1,3.9,-2.1,103.4,105.8,0.551,1,11/09/2016
Phoenix Suns,Detroit Pistons,0021600113,107,0.25,0.442,0.294,0.765,44.5,17.0,15.1,8.6,2.7,-6.6,101.4,107.9,0.524,100,0.571,0.443,0.336,0.732,48.1,21.3,13.5,8.3,4.5,1.9,101.9,99.9,0.511,1,11/09/2016
LA Clippers,Portland Trail Blazers,0021600115,111,0.857,0.447,0.337,0.749,45.9,20.8,12.9,10.5,5.2,15.1,106.1,90.7,0.539,80,0.625,0.465,0.394,0.803,39.7,21.1,15.2,7.3,4.8,-0.5,107.4,108.3,0.577,1,11/09/2016
Orlando Magic,Minnesota Timberwolves,0021600109,107,0.429,0.41,0.303,0.691,46.7,25.0,13.7,6.3,5.2,-9.8,99.8,109.5,0.486,123,0.167,0.448,0.388,0.739,44.4,20.8,16.7,8.3,5.2,-0.5,107.3,106.3,0.542,0,11/09/2016
Indiana Pacers,Philadelphia 76ers,0021600110,122,0.429,0.466,0.38,0.747,41.7,25.8,15.4,9.3,6.2,-4.6,106.3,111.3,0.548,115,0.0,0.422,0.34,0.724,42.3,21.3,17.7,7.0,6.1,-14.0,93.5,107.5,0.506,1,11/09/2016
